Column1.1.1,Column1.1.2,Column1.1.3,Column1.1.4,Column1.1.5,Column1.1.6,Column1.1.7,Column1.1.8,Column1.1.9,Column1.1.10,Column1.1.11,Column1.1.12,Column1.1.13,Column1.1.14,Column1.1.15,Column1.1.16,Column1.1.17,Column1.1.18,Column1.1.19,Column1.1.20,Column1.1.21,Column1.1.22,Column1.1.23,Column1.1.24,Column1.1.25,Column1.1.26,Column1.1.27,Column1.1.28,Column1.1.29
15,1680000,65,860000,1030000,2580000,27240000,2420000,11500000,21540000,20350000,34510000,9976640,23420,268040000,2567620000,2583480000,48720000,2522500000,2677590000,2530000000,2520000000,38709,728,0,0,0,1,
15,2730000,111,1390000,1680000,4180000,33160000,2990000,12470000,23940000,30410000,37400000,9965520,34670,256660000,2474450000,2462970000,56270000,2361670000,2554730000,2410000000,2400000000,40602,935,0,0,0,1,
15,449,21052,208,241,623,4354,446,1845,2346,4492,5536,967132,4215,16797,20723,213475,13046,200121,255597,429,428,4684532,279274,498,0,0,31,1
15,464,2057,235,281,706,3405,353,128,1823,3731,3841,982969,26505,25963,224617,225724,4181,22011,239465,422,420,4436373,116217,0,0,0,31,1
15,561,24631,321,364,962,3671,387,1407,1836,3599,4221,98567,21488,24072,225803,227588,7126,217121,253531,364,363,4393406,154796,0,0,0,31,1
15,4898,224566,2244,3496,6732,16077,1738,5315,7776,11571,15944,803209,313344,957,214612,215498,6133,201121,227697,65,64,4585288,316006,3333,0,0,31,1
15,2901,135998,856,602,2569,10248,849,286,5696,13221,858,82563,264284,9381,211038,210851,21303,167502,242451,48,44,4687222,502627,41304,2,36407,31,1
15,1955,90272,995,1182,2986,9719,1171,3362,5164,11097,10086,893758,157645,12617,221899,224114,8018,210857,244476,70,68,4618276,1162437,5556,0,0,31,1
15,3035,138193,1723,2008,5169,7576,1007,2605,2997,5017,7814,830324,266553,11347,218298,218681,7444,203947,235841,79,76,4553715,271167,0,0,0,31,1
15,1367,62254,683,915,2048,7346,93,2009,4003,6925,6027,888023,174624,12651,216178,218194,7074,207376,241193,69,67,4554123,229272,16216,0,0,31,1
15,411,180696,2135,2557,6405,12813,1288,5106,6414,20728,15319,809288,287406,8606,213938,239106,76881,184142,486575,137,120,4396196,875102,4839,1,3202,31,1
15,356,175912,1779,2218,5338,15001,1411,5271,9417,17765,15814,842381,23833,9696,201512,202808,10517,185028,235126,92,91,4940818,380256,2222,0,0,31,1
15,2105,103266,734,966,2201,10385,1167,2845,4142,11043,8535,873547,180209,11381,206643,204582,13581,172438,232922,70,68,4905584,375379,33333,1,13361,31,1
15,2783,124692,1215,1317,3646,11069,1538,3483,5161,894,10448,826576,277862,10052,21127,225638,30116,182843,33899,104,97,448024,543162,2,1,637,31,1
15,3263,159813,1583,762,475,696,698,2113,3361,529,6338,855897,233663,12427,218253,210968,33581,131841,252477,56,53,4897327,1136217,15152,0,0,31,1
15,3144,139361,1586,1565,4758,13322,1306,5133,7973,17718,15399,82046,293073,8993,220465,225447,2151,172166,345009,295,281,4432694,424507,46545,3,51287,31,1
15,1697,79732,636,661,1909,11115,1068,3911,5727,12401,11732,886559,187007,1209,221552,212446,34479,110375,262341,307,302,4698852,92719,25263,3,24827,31,1
15,2309,100966,1094,1244,3282,11376,108,3423,6197,15527,10268,876891,194872,11669,227571,227639,1207,196932,253299,237,230,4372828,27158,37705,1,38633,31,1
15,3959,177945,195,2321,5851,1319,1256,6127,8463,12546,1838,808578,294251,853,226071,223609,34602,108776,488418,291,276,4494383,660904,30928,4,31343,31,1
15,5681,243156,208,2052,6239,10642,1227,4686,5088,8227,14058,754951,407894,6974,240721,236175,19813,175205,263322,62,55,428038,458586,48148,2,7926,31,1
15,1297,63127,46,499,1381,6986,705,2017,3174,6314,6051,878261,215011,1543,216165,199472,36034,114868,2264,87,83,4866362,869659,10204,3,11543,31,1
15,3528,165744,1856,1822,5567,1385,1224,5051,8121,10738,15153,828243,269295,9612,215403,213667,16363,15611,260319,97,92,469766,463011,9836,1,17045,31,1
15,3215,153854,1445,1694,4334,10784,1085,3689,6394,13456,11066,858042,230483,10651,20698,208283,6249,120308,483359,111,108,4785119,1231519,1129,1,585,31,1
15,3051,142177,1648,1889,4944,10262,966,321,4723,10221,9629,882626,159185,11598,213879,213363,10576,176296,229673,104,103,4659798,333667,21053,0,0,31,1
15,4973,242024,2115,2297,6344,15507,1536,5549,7243,14376,16648,776034,418082,7981,216016,207968,27528,128206,239838,111,105,486655,866682,23611,1,6595,31,1
15,3135,145271,1651,1781,4952,9268,1002,3085,4427,12336,9255,90132,12691,119,217519,216368,11082,199557,239661,98,96,4633278,321932,0,0,0,31,1
15,3446,162261,1674,2088,5022,14816,1246,5054,7278,1335,15161,851388,223417,10526,213005,211288,11482,176904,233876,95,94,4709202,36782,3704,0,0,31,1
15,1202,57332,482,703,1446,9507,865,2209,3841,9063,6628,948398,71012,18506,212631,209801,9614,176977,219085,83,82,476821,258197,14286,0,0,31,1
16,4470000,270,2350000,2450000,7040000,65100000,5740000,40460000,34530000,42490000,121380000,9609540,410870,143360000,1654810000,1656000000,22500000,1597220000,1704490000,1630000000,1620000000,60377,856,0,0,0,1,
16,5280000,318,3130000,3150000,9400000,63000000,5580000,38590000,33330000,42240000,115770000,9621810,399510,144820000,1658870000,1660030000,17210000,1620870000,1695350000,1630000000,1620000000,60241,686,0,0,0,1,
16,8140000,508,4810000,4340000,14430000,67480000,5920000,41550000,36900000,42330000,124640000,9648790,369730,148770000,1603050000,1601280000,17870000,1561940000,1639780000,1580000000,1570000000,62437,829,0,0,0,1,
16,6340000,387,3770000,3640000,11310000,81310000,7120000,50430000,42680000,48080000,151280000,9679590,331750,149510000,1639920000,1639190000,14200000,1608110000,1669690000,1610000000,1600000000,61010,598,0,0,0,1,
16,3200000,389,1340000,1970000,4010000,53800000,4720000,33870000,28920000,34990000,101600000,9766890,241370,177120000,823350000,823500000,5480000,810220000,834210000,820000000,810000000,121430,822,0,0,0,1,
16,3650000,440,1560000,2280000,4670000,52470000,4600000,30710000,30200000,34540000,92130000,9750900,258340,176020000,830390000,830110000,6020000,813680000,846510000,830000000,820000000,120501,922,0,0,0,1,
16,669,54258,331,375,994,7692,806,39,4614,6493,11701,930043,83681,12189,123392,123311,2427,99233,128689,1060,1058,8110549,20002,3591,1,189,55,1
16,661,50241,304,391,911,6072,567,3191,3645,5207,9574,956694,5757,15448,132231,131758,4823,96063,139719,861,857,7595964,329855,121,0,0,55,1
16,976,7186,585,449,1754,7269,656,4013,4122,5139,1204,944967,81843,1432,136092,135817,1633,128088,141053,854,843,7364664,129608,4085,5,5037,55,1
16,381,296133,1995,1821,5986,1373,1296,5731,8446,16675,17194,833938,24888,8898,110487,131171,80369,96413,422297,40,38,7772448,2749703,30952,1,21892,55,1
16,4195,410878,1786,193,5358,14512,1334,543,10657,7577,16289,790766,290126,6382,101038,102719,9181,81058,117548,33,30,9794658,1105551,41071,2,22217,55,1
16,2787,187191,812,1201,2436,12125,1084,5273,5831,9677,15818,866185,186464,10057,113882,156765,108453,98982,400924,31,28,6717107,3210786,33333,1,4854,55,1
16,152,142437,681,843,2043,8603,952,3543,3723,6721,1063,866637,213507,10859,106761,107396,7372,96843,133308,28,27,9372034,606484,35714,0,0,55,1
16,1222,11598,426,324,1277,7351,721,2682,3786,5909,8047,904318,122662,11725,105972,105219,4034,96509,109476,24,23,9494552,390814,275,0,0,55,1
16,3251,309698,1593,1282,4778,8733,707,3844,531,9256,11532,827418,266179,8144,103322,104552,6338,9168,117259,41,39,9527489,678774,28571,1,14739,55,1
16,4123,397978,1975,1699,5926,14664,1361,7812,8496,15413,23435,816334,26079,754,104185,103843,6897,75005,114593,48,46,9652329,799418,28125,1,5237,55,1
16,3324,260543,1491,97,4473,14442,1267,6756,9224,13856,20269,831469,243267,817,107375,131186,94403,96424,490249,44,39,7838093,2988242,45833,2,15008,55,1
16,2133,150058,802,962,2407,11901,1218,5062,5873,14811,15185,812153,292737,8483,112759,155235,121668,97576,479412,58,49,7035052,3427141,25,2,21705,55,1
16,3543,360411,1246,1687,3738,13141,1095,523,6034,1172247826,1569,82165,262625,8042,99954,98327,7787,79272,104719,17,16,10171874,917514,50,0,0,55,1
16,4055,214698,1821,2004,5464,15613,1297,6542,8336,2153,19627,770037,390958,6807,133336,200606,138152,97832,490736,178,147,5294011,2936901,52604,9,48052,55,1
16,2056,178099,856,969,2569,15416,1391,6343,8475,16195,1903,875826,15359,9338,113825,115477,8879,91675,136638,128,126,8660794,686405,30909,1,9747,55,1
16,2798,237129,978,1127,2935,13198,1304,5041,8346,16103,15123,832709,240577,84,117126,117575,10895,87921,133568,86,83,8475692,946843,48921,2,19642,55,1
16,3582,282726,1373,1819,4119,13484,1344,4814,6195,16931,14442,782399,329599,6803,112606,128359,62319,95204,417856,100,93,7892286,2191087,40458,5,33949,55,1
16,3362,311044,682,1299,2045,12694,1215,657,7467,1172247826,19711,760821,327831,5222,108418,110038,8913,95793,120481,11,10,9251078,901388,53846,0,0,55,1
16,1334,130736,486,633,1458,12797,1249,4755,6706,13281,14265,865674,222695,1048,10198,102003,3045,9449,106704,33,32,9801346,305656,30769,0,0,55,1
16,2198,211751,924,1047,2771,6882,681,3223,3671,5625,967,811597,270778,712,105598,10392,5019,92706,110394,29,27,9631851,491377,38636,1,25036,55,1
16,2235,216977,1043,855,313,16514,1554,749,12153,17984,22471,776153,337476,6089,106005,103807,7618,88713,112539,38,37,9708679,800792,4375,0,0,55,1
16,309,303039,972,823,2917,13164,1199,6406,8191,9741,19218,713756,453606,439,107476,101752,12302,76156,115571,23,21,980631,1313842,47826,1,27806,55,1
16,3491,333621,986,1457,2957,9461,853,3379,4738,1172247826,10138,76834,345351,5827,102911,102506,4835,95134,110594,16,14,9557618,717586,67857,1,3099,55,1
16,1357,127734,393,586,1178,13219,1097,6317,9073,14426,18952,905478,113188,11345,103009,106243,7788,99244,122442,33,32,9416045,666971,40,0,0,55,1
16,3191,305076,1194,1175,3582,13615,1282,6705,799,13992,20115,813884,265691,7578,105135,1051,5044,97607,12003,37,35,956126,874389,30769,1,6193,55,1
16,1535,162171,527,605,1581,10015,1321,2263,51,7075,6789,873224,159563,10291,98394,94079,8853,75146,103599,26,25,10561579,945153,44444,0,0,55,1
17,6740000,419,4250000,3630000,12740000,79520000,7080000,49690000,42640000,43140000,149080000,9719510,289580,156750000,1609360000,1609150000,6160000,1597250000,1622780000,1580000000,1570000000,62146,377,0,0,0,1,
17,4300000,528,2540000,2500000,7630000,107120000,9530000,63260000,53490000,80710000,189790000,9460660,584470,141690000,814580000,814510000,3400000,806580000,823000000,820000000,810000000,122775,547,0,0,0,1,
17,2690000,331,1390000,1560000,4180000,83810000,7570000,48550000,41160000,73170000,145640000,9608870,416490,157540000,812800000,812100000,5050000,799760000,822580000,800000000,790000000,123136,775,0,0,0,1,
17,4150000,511,2470000,2180000,7410000,90950000,7960000,54350000,45890000,79360000,163040000,9639580,383400,166600000,813070000,813490000,3520000,805970000,821710000,810000000,800000000,122920,539,0,0,0,1,
17,4150000,512,2390000,2420000,7180000,89230000,7920000,53420000,41620000,70620000,160260000,9602520,422510,158040000,810140000,810870000,4660000,802010000,825120000,810000000,800000000,123318,739,0,0,0,1,
17,3300000,403,1810000,2190000,5420000,85430000,7500000,53640000,42370000,56010000,160930000,9582030,446120,156420000,819910000,820230000,4020000,811330000,828550000,810000000,800000000,121919,608,0,0,0,1,
17,291,20241,62,91,185,3512,312,1345,2193,3742,4035,984253,16916,20312,145167,143957,625,132319,152704,100,99,6953585,309076,0,0,0,5,1
17,311,2084,73,105,219,2171,229,565,1025,2408,1696,988384,15438,26446,149764,149284,4936,129946,156709,107,106,6696917,223496,0,0,0,5,1
17,509,32581,275,252,825,2981,29,1409,1681,2186,4226,986677,18002,24848,157316,156431,376,145223,1677,123,122,6402156,191232,1282,0,0,5,1
17,1955,145862,296,456,887,7246,671,3547,4919,5729,10641,864808,208222,1022,138096,133553,14962,90562,146034,34,33,7460501,906458,16667,0,0,5,1
17,3323,271549,998,791,2993,8038,815,4538,4975,7539,13613,784408,337191,6904,121019,123683,22051,76037,151406,48,45,8172441,1748195,34483,2,23403,5,1
17,261,191116,1112,1234,3336,5711,533,2213,2693,6132,6639,886975,185331,12843,138894,137125,8107,110975,145065,41,40,7323456,553949,9677,0,0,5,1
17,214,158082,828,623,2483,7529,765,2228,3592,6401,6684,904036,126452,12595,137682,13557,9019,117852,146737,42,41,7386425,521954,8333,0,0,5,1
17,1857,137708,541,417,1622,8101,802,2534,4117,775,7602,894713,143423,11191,138224,136502,9197,115163,147124,43,42,7415673,709158,15789,0,0,5,1
17,1908,151436,403,442,1209,995,988,3304,4757,8925,9911,882999,156409,1129,122454,125472,15883,91523,150942,62,59,7935545,1042197,24242,1,13007,5,1
17,2903,231036,1209,1277,3627,14673,1572,5044,8561,16528,15132,845231,21657,9369,123336,12557,15091,90098,149322,66,65,7958704,944185,3571,0,0,5,1
17,2283,173737,69,887,2069,1032,948,3515,4563,9659,10544,827546,264468,906,122403,131074,15988,93223,157427,55,53,7608777,975394,35938,1,1012,5,1
17,2408,166414,1164,1566,3491,8781,916,2335,4261,8003,7005,856009,229809,12385,145386,143546,24323,109298,234848,68,65,6910858,1121949,18966,2,18158,5,1
17,1807,138088,265,38,794,6304,691,2151,3572,578,6454,872002,185724,11843,137666,13021,16985,912,146362,39,38,7641663,1043735,13889,0,0,5,1
17,2383,167492,704,808,2112,957,934,3424,4543,9368,10272,837253,250364,9502,144309,142612,11517,102677,162812,113,107,7029959,672112,30769,5,27061,5,1
17,2411,18115,1117,1065,3352,915,93,3559,5546,9497,10677,863103,208235,10951,137674,134203,16729,78941,156778,146,145,7513789,1146676,3571,0,0,5,1
17,3038,21554,1257,1697,3771,13811,1409,4762,8132,21778,14287,791558,341958,7626,1437,14109,12956,94585,1559,113,109,7094192,766449,11458,2,11498,5,1
17,4268,300057,2026,2566,6078,109,1059,4284,5978,11531,12853,791168,353227,8392,146054,144842,17536,106358,216408,123,114,7030163,1018231,25,6,23026,5,1
17,1744,122739,409,472,1227,6443,587,2561,3862,6011,7683,896096,133361,12093,14562,142188,9672,119786,151515,25,23,7037405,674514,40,1,27355,5,1
17,1259,94709,479,453,1437,9871,1032,3631,4696,9897,10894,908915,110419,12073,133726,133565,4529,122447,140842,72,70,7520171,330686,1887,0,0,5,1
17,1921,138446,902,1007,2706,9243,88,3537,5775,9561,10611,906191,127871,12022,138742,13813,4803,127399,147136,50,48,7207623,354631,15909,1,21448,5,1
17,1172,90201,366,582,1099,11947,1111,3834,6183,12116,11503,902515,122449,11387,130424,130136,7438,117877,141219,60,59,7696542,442315,0,0,0,5,1
17,2152,16033,781,957,2342,8593,1001,214,3153,5457,642,862502,199486,11269,135111,133755,568,11946,146083,66,63,7451292,436412,17241,2,8372,5,1
17,262,20042,1311,12,3934,11183,1272,4091,7301,9511,12272,813926,297493,862,132205,131045,7415,110398,142679,63,60,7648348,522637,3662,1,14037,5,1
17,1853,138927,872,113,2615,11074,1027,4282,6523,14808,12846,867104,175967,10185,133288,132958,7376,116158,142813,52,51,7496385,449105,15217,0,0,5,1
17,2983,227409,1281,1198,3843,8867,957,3087,492,9043,926,837649,228948,8872,131195,13183,10218,103079,1491,60,58,7624597,689329,4348,0,0,5,1
17,131,106813,302,405,907,7666,763,343,4073,7293,1029,929065,90024,14228,1255,122828,7613,9755,129983,44,43,8155755,543953,13953,0,0,5,1
18,2690000,252,1230000,1660000,3700000,34100000,2990000,15950000,20960000,29980000,47860000,9874830,127550,205350000,1065130000,1065740000,35040000,1006410000,1126150000,1060000000,1050000000,93846,3133,0,0,0,1,
18,3120000,301,1420000,1620000,4270000,52600000,4470000,28640000,29540000,41090000,85930000,9804760,201140,180990000,1035350000,1035370000,33010000,976190000,1117050000,1030000000,1020000000,96605,3152,0,0,0,1,
18,2660000,249,1300000,1640000,3900000,38980000,3560000,19180000,22780000,36920000,57530000,9860660,142500,201520000,1072100000,1068970000,28860000,1008300000,1124910000,1060000000,1050000000,93588,2578,0,0,0,1,
18,2550000,240,1010000,1360000,3040000,38200000,4420000,16470000,21800000,39060000,49410000,9890770,111540,214370000,1055950000,1062530000,55640000,958150000,1148870000,1050000000,1040000000,94195,5035,0,0,0,1,
18,2390000,225,940000,1270000,2810000,41040000,4090000,17630000,23930000,49380000,52880000,9895960,105890,217610000,1056850000,1062500000,48960000,992500000,1149740000,1050000000,1040000000,94123,4356,0,0,0,1,
18,2490000,231,970000,1220000,2920000,39160000,3680000,15690000,22370000,44310000,47080000,9893840,108860,220870000,1084060000,1076730000,49000000,956250000,1150480000,1070000000,1060000000,92922,4411,0,0,0,1,
18,2106,129994,122,1109,366,12387,1148,6509,7644,12175,19528,866997,166867,8914,158395,162234,10554,147366,179137,111,110,6172643,429961,5333,0,0,32,1
18,3734,224207,2252,2068,6757,17815,1454,7495,11899,17384,22485,712048,459791,4379,158819,16631,15497,147079,209711,126,123,6003712,601516,75,0,0,32,1
18,3074,159136,1818,184,5455,14213,1345,781,1025,14603,23429,853524,182311,8188,187764,200345,6388,166941,496249,86,80,5177378,874355,21875,1,24803,32,1
18,3778,220671,225,2179,6751,26613,1981,14588,21086,2168090909,43765,802769,268761,6506,171947,17081,9819,152068,188081,62,61,5840314,34535,0,0,0,32,1
18,10439,595366,6125,5875,18375,24246,2043,11826,1368252632,2168090909,35477,661576,628583,3308,176598,186415,73029,132598,461769,35,30,5703433,1440075,67123,1,29117,32,1
18,9861,217992,4613,564,1384,24235,1875,16546,1368252632,2168090909,49637,680962,501302,3448,446381,447298,531,440262,457014,43,34,221069,836503,75385,0,0,32,1
18,7581,403333,4074,4394,12222,17775,1659,9395,12157,2168090909,28186,73116,461707,5122,180255,19547,81637,131145,428948,38,33,5320464,1523125,525,1,5187,32,1
18,1028,297843,5336,6223,16009,19321,1809,6687,4612,2168090909,2006,585799,765787,1556,342486,361542,53834,326551,498086,33,27,289727,423474,68333,1,46791,32,1
18,4941,267994,2821,3674,8463,24961,1603,16641,1368252632,2168090909,49922,805885,252565,6498,184115,181399,809,169185,188913,11,10,5424388,416361,81818,0,0,32,1
18,1564,18862,1003,1533,3009,19713,1631,7585,1368252632,2168090909,22755,585712,733234,1539,83085,82363,2613,77201,85541,9,7,12061079,27066,74545,1,22633,32,1
18,8441,415492,5753,6814,17259,32644,2689,12075,1368252632,2168090909,36225,6,731981,191,158493,198364,108888,151126,487366,21,18,4922296,203376,76316,1,36806,32,1
18,1506,175117,953,801,2859,30113,2567,9718,1368252632,2168090909,29154,615616,657168,2137,8565,85567,1888,82557,87498,6,5,11625196,227407,85,0,0,32,1
18,4805,422524,2642,1652,7927,24595,2077,13485,158,2168090909,40455,671637,506633,3198,85857,111168,30416,83376,143934,13,11,8793138,244178,70213,1,10267,32,1
18,5039,321963,2793,2552,8378,23636,188,1211,2088,35367,3633,717084,464418,4615,177617,160453,45651,79852,22539,95,90,6389691,223819,51449,4,3682,32,1
18,5123,296569,2929,302,8786,20658,1806,1093,19767,21609,3279,755469,373338,544,169754,171605,13847,142114,207591,168,164,5788653,528352,17797,2,1009,32,1
18,5652,28281,3347,3774,10041,26105,1832,10352,18208,2168090909,31056,666891,568875,3444,172933,217064,11097,133907,460173,67,59,5003663,2270308,69565,2,11634,32,1
18,4613,261564,2496,2658,7487,198,1834,8925,13587,21289,26774,761922,369173,5815,181747,177855,9079,156656,193928,95,84,5669806,762909,5931,7,45701,32,1
18,6601,315187,4092,4761,12275,19607,1444,1501,19712,2168090909,45029,703524,465395,4003,187412,209978,8378,17896,488362,31,26,4774971,1442741,78082,1,22612,32,1
18,2044,119975,1052,1131,3157,2381,1879,12551,17487,26088,37652,846005,213718,8447,167076,170536,12737,145449,208103,72,70,5870404,418504,30159,1,3206,32,1
18,4245,255927,2445,2168,7335,17618,1525,9235,8599,29695,27706,742204,404284,5088,168835,170611,12469,146041,195062,70,65,602945,1295575,30508,1,17865,32,1
